,index,timestamp,base,success,rates,date,historical
0,ANG,1729555199,EUR,True,1.949319,2024-10-21,True
1,SVC,1729555199,EUR,True,9.463421,2024-10-21,True
2,CAD,1729555199,EUR,True,1.496416,2024-10-21,True
3,XCD,1729555199,EUR,True,2.923247,2024-10-21,True
4,MVR,1729555199,EUR,True,16.614355,2024-10-21,True
5,HRK,1729555199,EUR,True,7.451607,2024-10-21,True
6,AUD,1729555199,EUR,True,1.62588,2024-10-21,True
7,MWK,1729555199,EUR,True,1877.212027,2024-10-21,True
8,XAG,1729555199,EUR,True,0.032066,2024-10-21,True
9,MAD,1729555199,EUR,True,10.709004,2024-10-21,True
10,PHP,1729555199,EUR,True,62.363233,2024-10-21,True
11,NAD,1729555199,EUR,True,19.058642,2024-10-21,True
12,GNF,1729555199,EUR,True,9329.341395,2024-10-21,True
13,KES,1729555199,EUR,True,139.534472,2024-10-21,True
14,MZN,1729555199,EUR,True,69.064632,2024-10-21,True
15,BTN,1729555199,EUR,True,90.914404,2024-10-21,True
16,MGA,1729555199,EUR,True,4970.240294,2024-10-21,True
17,AZN,1729555199,EUR,True,1.83743,2024-10-21,True
18,XAU,1729555199,EUR,True,0.000397,2024-10-21,True
19,RON,1729555199,EUR,True,4.974025,2024-10-21,True
20,CHF,1729555199,EUR,True,0.936228,2024-10-21,True
21,EGP,1729555199,EUR,True,52.63862,2024-10-21,True
22,BSD,1729555199,EUR,True,1.081538,2024-10-21,True
23,TWD,1729555199,EUR,True,34.684574,2024-10-21,True
24,GGP,1729555199,EUR,True,0.827655,2024-10-21,True
25,LVL,1729555199,EUR,True,0.654287,2024-10-21,True
26,MMK,1729555199,EUR,True,3513.198391,2024-10-21,True
27,WST,1729555199,EUR,True,3.029936,2024-10-21,True
28,ILS,1729555199,EUR,True,4.089686,2024-10-21,True
29,BHD,1729555199,EUR,True,0.407754,2024-10-21,True
30,GBP,1729555199,EUR,True,0.833189,2024-10-21,True
31,TZS,1729555199,EUR,True,2947.531278,2024-10-21,True
32,SDG,1729555199,EUR,True,650.623223,2024-10-21,True
33,LAK,1729555199,EUR,True,23723.571416,2024-10-21,True
34,DJF,1729555199,EUR,True,192.233233,2024-10-21,True
35,BYN,1729555199,EUR,True,3.539519,2024-10-21,True
36,LBP,1729555199,EUR,True,96862.898803,2024-10-21,True
37,RWF,1729555199,EUR,True,1460.244701,2024-10-21,True
38,PEN,1729555199,EUR,True,4.06385,2024-10-21,True
39,EUR,1729555199,EUR,True,1.0,2024-10-21,True
40,ZMK,1729555199,EUR,True,9736.264041,2024-10-21,True
41,RSD,1729555199,EUR,True,117.045379,2024-10-21,True
42,INR,1729555199,EUR,True,90.939443,2024-10-21,True
43,MUR,1729555199,EUR,True,49.650881,2024-10-21,True
44,BWP,1729555199,EUR,True,14.429149,2024-10-21,True
45,GEL,1729555199,EUR,True,2.942374,2024-10-21,True
46,KMF,1729555199,EUR,True,492.31864,2024-10-21,True
47,UZS,1729555199,EUR,True,13869.620136,2024-10-21,True
48,RUB,1729555199,EUR,True,104.703565,2024-10-21,True
49,CUC,1729555199,EUR,True,1.081663,2024-10-21,True
50,BGN,1729555199,EUR,True,1.956106,2024-10-21,True
51,JOD,1729555199,EUR,True,0.766914,2024-10-21,True
52,NGN,1729555199,EUR,True,1772.89924,2024-10-21,True
53,BDT,1729555199,EUR,True,129.253321,2024-10-21,True
54,PKR,1729555199,EUR,True,300.431682,2024-10-21,True
55,BRL,1729555199,EUR,True,6.154232,2024-10-21,True
56,KZT,1729555199,EUR,True,521.544984,2024-10-21,True
57,CVE,1729555199,EUR,True,110.650978,2024-10-21,True
58,HNL,1729555199,EUR,True,27.095387,2024-10-21,True
59,NZD,1729555199,EUR,True,1.795961,2024-10-21,True
60,ERN,1729555199,EUR,True,16.224941,2024-10-21,True
61,NPR,1729555199,EUR,True,145.475665,2024-10-21,True
62,ZMW,1729555199,EUR,True,28.847331,2024-10-21,True
63,FKP,1729555199,EUR,True,0.827655,2024-10-21,True
64,DZD,1729555199,EUR,True,144.689681,2024-10-21,True
65,JMD,1729555199,EUR,True,171.879098,2024-10-21,True
66,CRC,1729555199,EUR,True,556.179143,2024-10-21,True
67,GMD,1729555199,EUR,True,75.716668,2024-10-21,True
68,PLN,1729555199,EUR,True,4.320515,2024-10-21,True
69,AMD,1729555199,EUR,True,418.77673,2024-10-21,True
70,BMD,1729555199,EUR,True,1.081663,2024-10-21,True
71,BZD,1729555199,EUR,True,2.179875,2024-10-21,True
72,BBD,1729555199,EUR,True,2.183836,2024-10-21,True
73,SBD,1729555199,EUR,True,8.977073,2024-10-21,True
74,IDR,1729555199,EUR,True,16833.917245,2024-10-21,True
75,ALL,1729555199,EUR,True,98.642519,2024-10-21,True
76,IQD,1729555199,EUR,True,1416.978191,2024-10-21,True
77,BIF,1729555199,EUR,True,3126.005323,2024-10-21,True
78,HKD,1729555199,EUR,True,8.408727,2024-10-21,True
79,GIP,1729555199,EUR,True,0.827655,2024-10-21,True
80,BAM,1729555199,EUR,True,1.950117,2024-10-21,True
81,LKR,1729555199,EUR,True,317.104146,2024-10-21,True
82,QAR,1729555199,EUR,True,3.937795,2024-10-21,True
83,SAR,1729555199,EUR,True,4.063074,2024-10-21,True
84,TOP,1729555199,EUR,True,2.53336,2024-10-21,True
85,SEK,1729555199,EUR,True,11.425836,2024-10-21,True
86,ZAR,1729555199,EUR,True,19.053163,2024-10-21,True
87,ARS,1729555199,EUR,True,1063.540026,2024-10-21,True
88,MYR,1729555199,EUR,True,4.656568,2024-10-21,True
89,BYR,1729555199,EUR,True,21200.589732,2024-10-21,True
90,KPW,1729555199,EUR,True,973.496223,2024-10-21,True
91,CZK,1729555199,EUR,True,25.275323,2024-10-21,True
92,STD,1729555199,EUR,True,22388.23488,2024-10-21,True
93,BTC,1729555199,EUR,True,1.6065527e-05,2024-10-21,True
94,ZWL,1729555199,EUR,True,348.294961,2024-10-21,True
95,LSL,1729555199,EUR,True,19.058945,2024-10-21,True
96,COP,1729555199,EUR,True,4627.082792,2024-10-21,True
97,PAB,1729555199,EUR,True,1.081413,2024-10-21,True
98,IRR,1729555199,EUR,True,45540.706025,2024-10-21,True
99,CNH,1729555199,EUR,True,7.700676,2024-10-21,True
100,NOK,1729555199,EUR,True,11.845832,2024-10-21,True
101,XPF,1729555199,EUR,True,119.331742,2024-10-21,True
102,XOF,1729555199,EUR,True,654.405653,2024-10-21,True
103,XDR,1729555199,EUR,True,0.811135,2024-10-21,True
104,OMR,1729555199,EUR,True,0.416365,2024-10-21,True
105,CNY,1729555199,EUR,True,7.700378,2024-10-21,True
106,NIO,1729555199,EUR,True,39.750915,2024-10-21,True
107,AOA,1729555199,EUR,True,985.938307,2024-10-21,True
108,SCR,1729555199,EUR,True,14.732027,2024-10-21,True
109,MOP,1729555199,EUR,True,8.657788,2024-10-21,True
110,ISK,1729555199,EUR,True,149.11795,2024-10-21,True
111,VND,1729555199,EUR,True,27371.475672,2024-10-21,True
112,VES,1729555199,EUR,True,42.328164,2024-10-21,True
113,USD,1729555199,EUR,True,1.081663,2024-10-21,True
114,UYU,1729555199,EUR,True,45.038745,2024-10-21,True
115,VEF,1729555199,EUR,True,3918380.105449,2024-10-21,True
116,MRU,1729555199,EUR,True,42.995782,2024-10-21,True
117,UGX,1729555199,EUR,True,3964.446528,2024-10-21,True
118,DOP,1729555199,EUR,True,65.359445,2024-10-21,True
119,UAH,1729555199,EUR,True,44.683168,2024-10-21,True
120,BOB,1729555199,EUR,True,7.48924,2024-10-21,True
121,TTD,1729555199,EUR,True,7.339475,2024-10-21,True
122,KGS,1729555199,EUR,True,92.480701,2024-10-21,True
123,TND,1729555199,EUR,True,3.36343,2024-10-21,True
124,SGD,1729555199,EUR,True,1.42428,2024-10-21,True
125,TMT,1729555199,EUR,True,3.78582,2024-10-21,True
126,GHS,1729555199,EUR,True,17.410492,2024-10-21,True
127,TJS,1729555199,EUR,True,11.522881,2024-10-21,True
128,KHR,1729555199,EUR,True,4391.550911,2024-10-21,True
129,ETB,1729555199,EUR,True,128.292154,2024-10-21,True
130,PGK,1729555199,EUR,True,4.313401,2024-10-21,True
131,THB,1729555199,EUR,True,36.256966,2024-10-21,True
132,AED,1729555199,EUR,True,3.972932,2024-10-21,True
133,GTQ,1729555199,EUR,True,8.363626,2024-10-21,True
134,LRD,1729555199,EUR,True,207.949737,2024-10-21,True
135,SYP,1729555199,EUR,True,2717.710378,2024-10-21,True
136,KYD,1729555199,EUR,True,0.901261,2024-10-21,True
137,SRD,1729555199,EUR,True,35.92743,2024-10-21,True
138,HTG,1729555199,EUR,True,142.363797,2024-10-21,True
139,LYD,1729555199,EUR,True,5.203326,2024-10-21,True
140,SLL,1729555199,EUR,True,22681.923397,2024-10-21,True
141,SLE,1729555199,EUR,True,24.710564,2024-10-21,True
142,SHP,1729555199,EUR,True,0.827655,2024-10-21,True
143,IMP,1729555199,EUR,True,0.827655,2024-10-21,True
144,FJD,1729555199,EUR,True,2.422056,2024-10-21,True
145,PYG,1729555199,EUR,True,8567.951455,2024-10-21,True
146,KRW,1729555199,EUR,True,1490.057756,2024-10-21,True
147,SZL,1729555199,EUR,True,19.059166,2024-10-21,True
148,GYD,1729555199,EUR,True,226.152704,2024-10-21,True
149,MDL,1729555199,EUR,True,19.358169,2024-10-21,True
150,MXN,1729555199,EUR,True,21.607077,2024-10-21,True
151,CLP,1729555199,EUR,True,1030.01368,2024-10-21,True
152,LTL,1729555199,EUR,True,3.193869,2024-10-21,True
153,SOS,1729555199,EUR,True,617.629033,2024-10-21,True
154,MNT,1729555199,EUR,True,3675.490025,2024-10-21,True
155,AFN,1729555199,EUR,True,70.855935,2024-10-21,True
156,CUP,1729555199,EUR,True,28.664063,2024-10-21,True
157,CLF,1729555199,EUR,True,0.037329,2024-10-21,True
158,JPY,1729555199,EUR,True,162.909078,2024-10-21,True
159,TRY,1729555199,EUR,True,37.047709,2024-10-21,True
160,YER,1729555199,EUR,True,270.821279,2024-10-21,True
161,HUF,1729555199,EUR,True,401.481015,2024-10-21,True
162,BND,1729555199,EUR,True,1.419785,2024-10-21,True
163,JEP,1729555199,EUR,True,0.827655,2024-10-21,True
164,MKD,1729555199,EUR,True,61.539707,2024-10-21,True
165,AWG,1729555199,EUR,True,1.949697,2024-10-21,True
166,CDF,1729555199,EUR,True,3077.331033,2024-10-21,True
167,VUV,1729555199,EUR,True,128.417206,2024-10-21,True
168,XAF,1729555199,EUR,True,653.969535,2024-10-21,True
169,KWD,1729555199,EUR,True,0.331552,2024-10-21,True
170,DKK,1729555199,EUR,True,7.45847,2024-10-21,True
0,ANG,1729468799,EUR,True,1.952873,2024-10-20,True
1,SVC,1729468799,EUR,True,9.481099,2024-10-20,True
2,CAD,1729468799,EUR,True,1.499772,2024-10-20,True
3,XCD,1729468799,EUR,True,2.936981,2024-10-20,True
4,MVR,1729468799,EUR,True,16.682025,2024-10-20,True
5,HRK,1729468799,EUR,True,7.486615,2024-10-20,True
6,AUD,1729468799,EUR,True,1.618744,2024-10-20,True
7,MWK,1729468799,EUR,True,1878.734392,2024-10-20,True
8,XAG,1729468799,EUR,True,0.032217,2024-10-20,True
9,MAD,1729468799,EUR,True,10.730458,2024-10-20,True
10,PHP,1729468799,EUR,True,62.509078,2024-10-20,True
11,NAD,1729468799,EUR,True,19.028443,2024-10-20,True
12,GNF,1729468799,EUR,True,9347.210676,2024-10-20,True
13,KES,1729468799,EUR,True,140.331365,2024-10-20,True
14,MZN,1729468799,EUR,True,69.435613,2024-10-20,True
15,BTN,1729468799,EUR,True,91.094088,2024-10-20,True
16,MGA,1729468799,EUR,True,4962.864289,2024-10-20,True
17,AZN,1729468799,EUR,True,1.827613,2024-10-20,True
18,XAU,1729468799,EUR,True,0.000399,2024-10-20,True
19,RON,1729468799,EUR,True,4.973487,2024-10-20,True
20,CHF,1729468799,EUR,True,0.939991,2024-10-20,True
21,EGP,1729468799,EUR,True,52.847508,2024-10-20,True
22,BSD,1729468799,EUR,True,1.083597,2024-10-20,True
23,TWD,1729468799,EUR,True,34.837771,2024-10-20,True
24,GGP,1729468799,EUR,True,0.831543,2024-10-20,True
25,LVL,1729468799,EUR,True,0.657361,2024-10-20,True
26,MMK,1729468799,EUR,True,3529.703361,2024-10-20,True
27,WST,1729468799,EUR,True,3.044171,2024-10-20,True
28,ILS,1729468799,EUR,True,4.039076,2024-10-20,True
29,BHD,1729468799,EUR,True,0.40856,2024-10-20,True
30,GBP,1729468799,EUR,True,0.832762,2024-10-20,True
31,TZS,1729468799,EUR,True,2952.838777,2024-10-20,True
32,SDG,1729468799,EUR,True,653.680422,2024-10-20,True
33,LAK,1729468799,EUR,True,23770.191553,2024-10-20,True
34,DJF,1729468799,EUR,True,192.959201,2024-10-20,True
35,BYN,1729468799,EUR,True,3.546145,2024-10-20,True
36,LBP,1729468799,EUR,True,97036.136741,2024-10-20,True
37,RWF,1729468799,EUR,True,1471.573691,2024-10-20,True
38,PEN,1729468799,EUR,True,4.083797,2024-10-20,True
39,EUR,1729468799,EUR,True,1.0,2024-10-20,True
40,ZMK,1729468799,EUR,True,9782.003483,2024-10-20,True
41,RSD,1729468799,EUR,True,117.017359,2024-10-20,True
42,INR,1729468799,EUR,True,91.361459,2024-10-20,True
43,MUR,1729468799,EUR,True,50.468544,2024-10-20,True
44,BWP,1729468799,EUR,True,14.44796,2024-10-20,True
45,GEL,1729468799,EUR,True,2.955692,2024-10-20,True
46,KMF,1729468799,EUR,True,492.45843,2024-10-20,True
47,UZS,1729468799,EUR,True,13873.438828,2024-10-20,True
48,RUB,1729468799,EUR,True,104.211448,2024-10-20,True
49,CUC,1729468799,EUR,True,1.086744,2024-10-20,True
50,BGN,1729468799,EUR,True,1.954271,2024-10-20,True
51,JOD,1729468799,EUR,True,0.770284,2024-10-20,True
52,NGN,1729468799,EUR,True,1783.913062,2024-10-20,True
53,BDT,1729468799,EUR,True,129.49209,2024-10-20,True
54,PKR,1729468799,EUR,True,300.806528,2024-10-20,True
55,BRL,1729468799,EUR,True,6.126415,2024-10-20,True
56,KZT,1729468799,EUR,True,523.473773,2024-10-20,True
57,CVE,1729468799,EUR,True,110.173189,2024-10-20,True
58,HNL,1729468799,EUR,True,27.042465,2024-10-20,True
59,NZD,1729468799,EUR,True,1.7894,2024-10-20,True
60,ERN,1729468799,EUR,True,16.301166,2024-10-20,True
61,NPR,1729468799,EUR,True,145.750541,2024-10-20,True
62,ZMW,1729468799,EUR,True,28.797003,2024-10-20,True
63,FKP,1729468799,EUR,True,0.831543,2024-10-20,True
64,DZD,1729468799,EUR,True,145.000167,2024-10-20,True
65,JMD,1729468799,EUR,True,172.136553,2024-10-20,True
66,CRC,1729468799,EUR,True,556.935888,2024-10-20,True
67,GMD,1729468799,EUR,True,76.071739,2024-10-20,True
68,PLN,1729468799,EUR,True,4.305369,2024-10-20,True
69,AMD,1729468799,EUR,True,419.850126,2024-10-20,True
70,BMD,1729468799,EUR,True,1.086744,2024-10-20,True
71,BZD,1729468799,EUR,True,2.18418,2024-10-20,True
72,BBD,1729468799,EUR,True,2.187877,2024-10-20,True
73,SBD,1729468799,EUR,True,9.056832,2024-10-20,True
74,IDR,1729468799,EUR,True,16816.282564,2024-10-20,True
75,ALL,1729468799,EUR,True,98.587844,2024-10-20,True
76,IQD,1729468799,EUR,True,1419.517072,2024-10-20,True
77,BIF,1729468799,EUR,True,3151.074111,2024-10-20,True
78,HKD,1729468799,EUR,True,8.444384,2024-10-20,True
79,GIP,1729468799,EUR,True,0.831543,2024-10-20,True
80,BAM,1729468799,EUR,True,1.954172,2024-10-20,True
81,LKR,1729468799,EUR,True,317.275604,2024-10-20,True
82,QAR,1729468799,EUR,True,3.952007,2024-10-20,True
83,SAR,1729468799,EUR,True,4.081916,2024-10-20,True
84,TOP,1729468799,EUR,True,2.545263,2024-10-20,True
85,SEK,1729468799,EUR,True,11.438204,2024-10-20,True
86,ZAR,1729468799,EUR,True,19.12757,2024-10-20,True
87,ARS,1729468799,EUR,True,1063.534678,2024-10-20,True
88,MYR,1729468799,EUR,True,4.673736,2024-10-20,True
89,BYR,1729468799,EUR,True,21300.189883,2024-10-20,True
90,KPW,1729468799,EUR,True,978.069699,2024-10-20,True
91,CZK,1729468799,EUR,True,25.246375,2024-10-20,True
92,STD,1729468799,EUR,True,22493.414575,2024-10-20,True
93,BTC,1729468799,EUR,True,1.5757381e-05,2024-10-20,True
94,ZWL,1729468799,EUR,True,349.931248,2024-10-20,True
95,LSL,1729468799,EUR,True,19.028443,2024-10-20,True
96,COP,1729468799,EUR,True,4605.459678,2024-10-20,True
97,PAB,1729468799,EUR,True,1.083597,2024-10-20,True
98,IRR,1729468799,EUR,True,45741.070971,2024-10-20,True
99,CNH,1729468799,EUR,True,7.736854,2024-10-20,True
100,NOK,1729468799,EUR,True,11.869858,2024-10-20,True
101,XPF,1729468799,EUR,True,119.331742,2024-10-20,True
102,XOF,1729468799,EUR,True,655.410826,2024-10-20,True
103,XDR,1729468799,EUR,True,0.809725,2024-10-20,True
104,OMR,1729468799,EUR,True,0.418022,2024-10-20,True
105,CNY,1729468799,EUR,True,7.717843,2024-10-20,True
106,NIO,1729468799,EUR,True,39.876769,2024-10-20,True
107,AOA,1729468799,EUR,True,991.656874,2024-10-20,True
108,SCR,1729468799,EUR,True,15.317623,2024-10-20,True
109,MOP,1729468799,EUR,True,8.671674,2024-10-20,True
110,ISK,1729468799,EUR,True,149.319413,2024-10-20,True
111,VND,1729468799,EUR,True,27347.922368,2024-10-20,True
112,VES,1729468799,EUR,True,42.514851,2024-10-20,True
113,USD,1729468799,EUR,True,1.086744,2024-10-20,True
114,UYU,1729468799,EUR,True,45.402165,2024-10-20,True
115,VEF,1729468799,EUR,True,3936788.614541,2024-10-20,True
116,MRU,1729468799,EUR,True,42.899251,2024-10-20,True
117,UGX,1729468799,EUR,True,3974.687768,2024-10-20,True
118,DOP,1729468799,EUR,True,65.275604,2024-10-20,True
119,UAH,1729468799,EUR,True,44.677569,2024-10-20,True
120,BOB,1729468799,EUR,True,7.48776,2024-10-20,True
121,TTD,1729468799,EUR,True,7.352873,2024-10-20,True
122,KGS,1729468799,EUR,True,92.914745,2024-10-20,True
123,TND,1729468799,EUR,True,3.352606,2024-10-20,True
124,SGD,1729468799,EUR,True,1.42396,2024-10-20,True
125,TMT,1729468799,EUR,True,3.814473,2024-10-20,True
126,GHS,1729468799,EUR,True,17.391507,2024-10-20,True
127,TJS,1729468799,EUR,True,11.55657,2024-10-20,True
128,KHR,1729468799,EUR,True,4401.332232,2024-10-20,True
129,ETB,1729468799,EUR,True,129.974788,2024-10-20,True
130,PGK,1729468799,EUR,True,4.268443,2024-10-20,True
131,THB,1729468799,EUR,True,35.982651,2024-10-20,True
132,AED,1729468799,EUR,True,3.991625,2024-10-20,True
133,GTQ,1729468799,EUR,True,8.378018,2024-10-20,True
134,LRD,1729468799,EUR,True,208.59617,2024-10-20,True
135,SYP,1729468799,EUR,True,2730.478153,2024-10-20,True
136,KYD,1729468799,EUR,True,0.903047,2024-10-20,True
137,SRD,1729468799,EUR,True,35.740849,2024-10-20,True
138,HTG,1729468799,EUR,True,142.601166,2024-10-20,True
139,LYD,1729468799,EUR,True,5.213655,2024-10-20,True
140,SLL,1729468799,EUR,True,22788.482838,2024-10-20,True
141,SLE,1729468799,EUR,True,24.98443,2024-10-20,True
142,SHP,1729468799,EUR,True,0.831543,2024-10-20,True
143,IMP,1729468799,EUR,True,0.831543,2024-10-20,True
144,FJD,1729468799,EUR,True,2.422023,2024-10-20,True
145,PYG,1729468799,EUR,True,8578.850974,2024-10-20,True
146,KRW,1729468799,EUR,True,1488.85061,2024-10-20,True
147,SZL,1729468799,EUR,True,19.013156,2024-10-20,True
148,GYD,1729468799,EUR,True,226.701083,2024-10-20,True
149,MDL,1729468799,EUR,True,19.303913,2024-10-20,True
150,MXN,1729468799,EUR,True,21.595252,2024-10-20,True
151,CLP,1729468799,EUR,True,1025.485431,2024-10-20,True
152,LTL,1729468799,EUR,True,3.208874,2024-10-20,True
153,SOS,1729468799,EUR,True,619.283931,2024-10-20,True
154,MNT,1729468799,EUR,True,3692.757439,2024-10-20,True
155,AFN,1729468799,EUR,True,71.290591,2024-10-20,True
156,CUP,1729468799,EUR,True,28.798726,2024-10-20,True
157,CLF,1729468799,EUR,True,0.037165,2024-10-20,True
158,JPY,1729468799,EUR,True,162.581852,2024-10-20,True
159,TRY,1729468799,EUR,True,37.247653,2024-10-20,True
160,YER,1729468799,EUR,True,272.066593,2024-10-20,True
161,HUF,1729468799,EUR,True,400.432526,2024-10-20,True
162,BND,1729468799,EUR,True,1.422115,2024-10-20,True
163,JEP,1729468799,EUR,True,0.831543,2024-10-20,True
164,MKD,1729468799,EUR,True,61.478768,2024-10-20,True
165,AWG,1729468799,EUR,True,1.95614,2024-10-20,True
166,CDF,1729468799,EUR,True,3092.874496,2024-10-20,True
167,VUV,1729468799,EUR,True,129.020509,2024-10-20,True
168,XAF,1729468799,EUR,True,655.410826,2024-10-20,True
169,KWD,1729468799,EUR,True,0.333109,2024-10-20,True
170,DKK,1729468799,EUR,True,7.457534,2024-10-20,True
0,ANG,1729382399,EUR,True,1.954095,2024-10-19,True
1,SVC,1729382399,EUR,True,9.487032,2024-10-19,True
2,CAD,1729382399,EUR,True,1.501897,2024-10-19,True
3,XCD,1729382399,EUR,True,2.938819,2024-10-19,True
4,MVR,1729382399,EUR,True,16.692377,2024-10-19,True
5,HRK,1729382399,EUR,True,7.4913,2024-10-19,True
6,AUD,1729382399,EUR,True,1.621811,2024-10-19,True
7,MWK,1729382399,EUR,True,1879.910102,2024-10-19,True
8,XAG,1729382399,EUR,True,0.032237,2024-10-19,True
9,MAD,1729382399,EUR,True,10.737173,2024-10-19,True
10,PHP,1729382399,EUR,True,62.549063,2024-10-19,True
11,NAD,1729382399,EUR,True,19.040351,2024-10-19,True
12,GNF,1729382399,EUR,True,9353.060154,2024-10-19,True
13,KES,1729382399,EUR,True,140.420876,2024-10-19,True
14,MZN,1729382399,EUR,True,69.490479,2024-10-19,True
15,BTN,1729382399,EUR,True,91.151095,2024-10-19,True
16,MGA,1729382399,EUR,True,4965.970047,2024-10-19,True
17,AZN,1729382399,EUR,True,1.852939,2024-10-19,True
18,XAU,1729382399,EUR,True,0.0004,2024-10-19,True
19,RON,1729382399,EUR,True,4.976096,2024-10-19,True
20,CHF,1729382399,EUR,True,0.940698,2024-10-19,True
21,EGP,1729382399,EUR,True,52.837041,2024-10-19,True
22,BSD,1729382399,EUR,True,1.084275,2024-10-19,True
23,TWD,1729382399,EUR,True,34.859607,2024-10-19,True
24,GGP,1729382399,EUR,True,0.832063,2024-10-19,True
25,LVL,1729382399,EUR,True,0.657773,2024-10-19,True
26,MMK,1729382399,EUR,True,3531.912247,2024-10-19,True
27,WST,1729382399,EUR,True,3.046076,2024-10-19,True
28,ILS,1729382399,EUR,True,4.047014,2024-10-19,True
29,BHD,1729382399,EUR,True,0.408815,2024-10-19,True
30,GBP,1729382399,EUR,True,0.833068,2024-10-19,True
31,TZS,1729382399,EUR,True,2954.687191,2024-10-19,True
32,SDG,1729382399,EUR,True,654.089813,2024-10-19,True
33,LAK,1729382399,EUR,True,23785.066923,2024-10-19,True
34,DJF,1729382399,EUR,True,193.079955,2024-10-19,True
35,BYN,1729382399,EUR,True,3.548364,2024-10-19,True
36,LBP,1729382399,EUR,True,97096.861892,2024-10-19,True
37,RWF,1729382399,EUR,True,1472.494601,2024-10-19,True
38,PEN,1729382399,EUR,True,4.086352,2024-10-19,True
39,EUR,1729382399,EUR,True,1.0,2024-10-19,True
40,ZMK,1729382399,EUR,True,9788.129001,2024-10-19,True
41,RSD,1729382399,EUR,True,116.991736,2024-10-19,True
42,INR,1729382399,EUR,True,91.419177,2024-10-19,True
43,MUR,1729382399,EUR,True,50.500404,2024-10-19,True
44,BWP,1729382399,EUR,True,14.457002,2024-10-19,True
45,GEL,1729382399,EUR,True,2.958219,2024-10-19,True
46,KMF,1729382399,EUR,True,492.766814,2024-10-19,True
47,UZS,1729382399,EUR,True,13882.120817,2024-10-19,True
48,RUB,1729382399,EUR,True,104.178393,2024-10-19,True
49,CUC,1729382399,EUR,True,1.087424,2024-10-19,True
50,BGN,1729382399,EUR,True,1.956689,2024-10-19,True
51,JOD,1729382399,EUR,True,0.770771,2024-10-19,True
52,NGN,1729382399,EUR,True,1777.939375,2024-10-19,True
53,BDT,1729382399,EUR,True,129.573126,2024-10-19,True
54,PKR,1729382399,EUR,True,300.994773,2024-10-19,True
55,BRL,1729382399,EUR,True,6.191038,2024-10-19,True
56,KZT,1729382399,EUR,True,523.801362,2024-10-19,True
57,CVE,1729382399,EUR,True,110.242136,2024-10-19,True
58,HNL,1729382399,EUR,True,27.059388,2024-10-19,True
59,NZD,1729382399,EUR,True,1.790854,2024-10-19,True
60,ERN,1729382399,EUR,True,16.311367,2024-10-19,True
61,NPR,1729382399,EUR,True,145.841752,2024-10-19,True
62,ZMW,1729382399,EUR,True,28.815024,2024-10-19,True
63,FKP,1729382399,EUR,True,0.832063,2024-10-19,True
64,DZD,1729382399,EUR,True,145.090908,2024-10-19,True
65,JMD,1729382399,EUR,True,172.244276,2024-10-19,True
66,CRC,1729382399,EUR,True,557.284418,2024-10-19,True
67,GMD,1729382399,EUR,True,76.120099,2024-10-19,True
68,PLN,1729382399,EUR,True,4.308928,2024-10-19,True
69,AMD,1729382399,EUR,True,420.112868,2024-10-19,True
70,BMD,1729382399,EUR,True,1.087424,2024-10-19,True
71,BZD,1729382399,EUR,True,2.185547,2024-10-19,True
72,BBD,1729382399,EUR,True,2.189246,2024-10-19,True
73,SBD,1729382399,EUR,True,9.0625,2024-10-19,True
74,IDR,1729382399,EUR,True,16827.186781,2024-10-19,True
75,ALL,1729382399,EUR,True,98.64954,2024-10-19,True
76,IQD,1729382399,EUR,True,1420.405405,2024-10-19,True
77,BIF,1729382399,EUR,True,3153.046051,2024-10-19,True
78,HKD,1729382399,EUR,True,8.450006,2024-10-19,True
79,GIP,1729382399,EUR,True,0.832063,2024-10-19,True
80,BAM,1729382399,EUR,True,1.955394,2024-10-19,True
81,LKR,1729382399,EUR,True,317.474155,2024-10-19,True
82,QAR,1729382399,EUR,True,3.95448,2024-10-19,True
83,SAR,1729382399,EUR,True,4.084471,2024-10-19,True
84,TOP,1729382399,EUR,True,2.546861,2024-10-19,True
85,SEK,1729382399,EUR,True,11.441272,2024-10-19,True
86,ZAR,1729382399,EUR,True,19.126437,2024-10-19,True
87,ARS,1729382399,EUR,True,1063.402848,2024-10-19,True
88,MYR,1729382399,EUR,True,4.680823,2024-10-19,True
89,BYR,1729382399,EUR,True,21313.519528,2024-10-19,True
90,KPW,1729382399,EUR,True,978.681774,2024-10-19,True
91,CZK,1729382399,EUR,True,25.239561,2024-10-19,True
92,STD,1729382399,EUR,True,22507.490939,2024-10-19,True
93,BTC,1729382399,EUR,True,1.5912825e-05,2024-10-19,True
94,ZWL,1729382399,EUR,True,350.150234,2024-10-19,True
95,LSL,1729382399,EUR,True,19.040351,2024-10-19,True
96,COP,1729382399,EUR,True,4608.344219,2024-10-19,True
97,PAB,1729382399,EUR,True,1.084275,2024-10-19,True
98,IRR,1729382399,EUR,True,45769.696145,2024-10-19,True
99,CNH,1729382399,EUR,True,7.740249,2024-10-19,True
100,NOK,1729382399,EUR,True,11.875915,2024-10-19,True
101,XPF,1729382399,EUR,True,119.331742,2024-10-19,True
102,XOF,1729382399,EUR,True,655.820981,2024-10-19,True
103,XDR,1729382399,EUR,True,0.810232,2024-10-19,True
104,OMR,1729382399,EUR,True,0.418283,2024-10-19,True
105,CNY,1729382399,EUR,True,7.722676,2024-10-19,True
